🕘️更新时间,#genre#
甘肃卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gswshd$订阅源
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub$订阅源
甘肃卫视,http://221.220.133.22:8012/rtp/239.3.1.49:8188$订阅源
甘肃卫视,http://39.77.26.10:4002/rtp/239.253.254.74:8000$订阅源
甘肃卫视,http://39.77.158.96:4002/rtp/239.253.254.74:8000$订阅源
甘肃卫视,http://39.77.158.70:4002/rtp/239.253.254.74:8000$订阅源
甘肃卫视,http://112.109.206.208:9999/rtp/239.255.40.16:8208$订阅源
广西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gxwshd$订阅源
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub$订阅源
广西卫视,http://107.150.60.122/live/gxwshd.m3u8$订阅源
广西卫视,http://198.204.228.26/live/gxwshd.m3u8$订阅源
广西卫视,http://221.220.133.22:8012/rtp/239.3.1.39:8300$订阅源
广西卫视,http://39.77.26.10:4002/rtp/239.253.254.197:8000$订阅源
广西卫视,http://39.77.158.96:4002/rtp/239.253.254.197:8000$订阅源
广西卫视,http://39.77.158.70:4002/rtp/239.253.254.197:8000$订阅源
贵州卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gzwshd$订阅源
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub$订阅源
贵州卫视,http://107.150.60.122/live/gzwshd.m3u8$订阅源
贵州卫视,http://198.204.228.26/live/gzwshd.m3u8$订阅源
贵州卫视,http://221.220.133.22:8012/rtp/239.3.1.149:8076$订阅源
贵州卫视,http://39.77.26.10:4002/rtp/239.253.254.113:8000$订阅源
贵州卫视,http://39.77.158.96:4002/rtp/239.253.254.113:8000$订阅源
贵州卫视,http://39.77.158.70:4002/rtp/239.253.254.113:8000$订阅源
海南卫视,http://221.220.133.22:8012/rtp/239.3.1.45:8304$订阅源
海南卫视,http://39.77.26.10:4002/rtp/239.253.254.179:8000$订阅源
海南卫视,http://39.77.158.96:4002/rtp/239.253.254.179:8000$订阅源
海南卫视,http://39.77.158.70:4002/rtp/239.253.254.179:8000$订阅源
海南卫视,http://114.226.212.145:8787/rtp/239.49.1.41:6000$订阅源
海南卫视,http://112.109.206.208:9999/rtp/239.255.40.23:8208$订阅源
海南卫视,http://114.226.212.143:8787/rtp/239.49.1.41:6000$订阅源
海南卫视,http://60.4.29.80:8077/rtp/239.253.93.155:6323$订阅源
河北卫视,http://192.151.150.154/live/hewshd.m3u8$订阅源
河北卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hewshd$订阅源
河北卫视,http://173.208.212.130:8181/720p/hews.m3u8$订阅源
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub$订阅源
河北卫视,http://107.150.60.122/live/hbwshd.m3u8$订阅源
河北卫视,http://221.220.133.22:8012/rtp/239.3.1.148:8072$订阅源
河北卫视,http://39.77.26.10:4002/rtp/239.253.254.112:8000$订阅源
河北卫视,http://39.77.158.96:4002/rtp/239.253.254.112:8000$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
河南卫视,http://192.151.150.154/live/hawshd.m3u8$订阅源
河南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hawshd$订阅源
河南卫视,http://173.208.212.130:8181/720p/haws.m3u8$订阅源
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub$订阅源
河南卫视,http://107.150.60.122/live/hawshd.m3u8$订阅源
河南卫视,http://198.204.228.26/live/hawshd.m3u8$订阅源
吉林卫视,http://192.151.150.154/live/jlwshd.m3u8$订阅源
吉林卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jlwshd$订阅源
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub$订阅源
吉林卫视,http://107.150.60.122/live/jlwshd.m3u8$订阅源
吉林卫视,http://198.204.228.26/live/jlwshd.m3u8$订阅源
吉林卫视,http://221.220.133.22:8012/rtp/239.3.1.240:8172$订阅源
吉林卫视,http://39.77.26.10:4002/rtp/239.253.254.173:8000$订阅源
吉林卫视,http://39.77.158.96:4002/rtp/239.253.254.173:8000$订阅源
江苏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jswshd$订阅源
江苏卫视,http://173.208.212.130:8181/720p/jsws.m3u8$订阅源
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub$订阅源
江苏卫视,http://107.150.60.122/live/jswshd.m3u8$订阅源
江苏卫视,http://198.204.228.26/live/jswshd.m3u8$订阅源
江苏卫视,http://221.220.133.22:8012/rtp/239.3.1.135:8028$订阅源
江苏卫视,http://39.77.26.10:4002/rtp/239.253.254.83:8000$订阅源
江苏卫视,http://39.77.158.96:4002/rtp/239.253.254.83:8000$订阅源
江西卫视,http://192.151.150.154/live/jxwshd.m3u8$订阅源
江西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jxwshd$订阅源
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub$订阅源
江西卫视,http://107.150.60.122/live/jxwshd.m3u8$订阅源
江西卫视,http://198.204.228.26/live/jxwshd.m3u8$订阅源
江西卫视,http://221.220.133.22:8012/rtp/239.3.1.123:8164$订阅源
江西卫视,http://39.77.26.10:4002/rtp/239.253.254.47:8000$订阅源
江西卫视,http://39.77.158.96:4002/rtp/239.253.254.47:8000$订阅源
辽宁卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lnwshd$订阅源
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub$订阅源
辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8$订阅源
辽宁卫视,http://198.204.228.26/live/lnwshd.m3u8$订阅源
辽宁卫视,http://221.220.133.22:8012/rtp/239.3.1.210:8056$订阅源
辽宁卫视,http://39.77.26.10:4002/rtp/239.253.254.92:8000$订阅源
辽宁卫视,http://39.77.158.96:4002/rtp/239.253.254.92:8000$订阅源
辽宁卫视,http://39.77.158.70:4002/rtp/239.253.254.92:8000$订阅源
内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8$订阅源
内蒙古卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nmgws$订阅源
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub$订阅源
内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8$订阅源
内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8$订阅源
内蒙古卫视,http://221.220.133.22:8012/rtp/239.3.1.43:8176$订阅源
内蒙古卫视,http://112.109.206.208:9999/rtp/239.255.40.14:8208$订阅源
内蒙古卫视,http://219.156.93.160:4022/rtp/225.1.4.45:1074$订阅源
宁夏卫视,http://192.151.150.154/live/nxws.m3u8$订阅源
宁夏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss$订阅源
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub$订阅源
宁夏卫视,http://107.150.60.122/live/nxws.m3u8$订阅源
宁夏卫视,http://198.204.228.26/live/nxws.m3u8$订阅源
宁夏卫视,http://221.220.133.22:8012/rtp/239.3.1.46:8124$订阅源
宁夏卫视,http://112.109.206.208:9999/rtp/239.255.40.8:8208$订阅源
宁夏卫视,http://219.156.93.160:4022/rtp/225.1.4.43:1072$订阅源
青海卫视,http://192.151.150.154/live/qhws.m3u8$订阅源
青海卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=qhws$订阅源
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub$订阅源
青海卫视,http://107.150.60.122/live/qhws.m3u8$订阅源
青海卫视,http://198.204.228.26/live/qhws.m3u8$订阅源
青海卫视,http://221.220.133.22:8012/rtp/239.3.1.44:8184$订阅源
青海卫视,http://39.77.26.10:4002/rtp/239.253.254.195:8000$订阅源
青海卫视,http://39.77.158.96:4002/rtp/239.253.254.195:8000$订阅源
山东卫视,http://192.151.150.154/live/sdwshd.m3u8$订阅源
山东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sdwshd$订阅源
山东卫视,http://173.208.212.130:8181/720p/sdws.m3u8$订阅源
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub$订阅源
山东卫视,http://107.150.60.122/live/sdwshd.m3u8$订阅源
山东卫视,http://198.204.228.26/live/sdwshd.m3u8$订阅源
山东卫视,http://221.220.133.22:8012/rtp/239.3.1.209:8052$订阅源
山东卫视,http://39.77.26.10:4002/rtp/239.253.254.78:8000$订阅源
山西卫视,http://192.151.150.154/live/sxwshd.m3u8$订阅源
山西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sxwshd$订阅源
山西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub$订阅源
山西卫视,http://107.150.60.122/live/sxwshd.m3u8$订阅源
山西卫视,http://198.204.228.26/live/sxwshd.m3u8$订阅源
山西卫视,http://221.220.133.22:8012/rtp/239.3.1.42:8172$订阅源
山西卫视,http://114.226.212.145:8787/rtp/239.49.1.51:6000$订阅源
山西卫视,http://112.109.206.208:9999/rtp/239.255.40.13:8208$订阅源
陕西卫视,http://192.151.150.154/live/snwshd.m3u8$订阅源
陕西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=snwshd$订阅源
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub$订阅源
陕西卫视,http://107.150.60.122/live/snwshd.m3u8$订阅源
陕西卫视,http://198.204.228.26/live/snwshd.m3u8$订阅源
陕西卫视,http://221.220.133.22:8012/rtp/239.3.1.41:8140$订阅源
陕西卫视,http://112.109.206.208:9999/rtp/239.255.40.10:8208$订阅源
陕西卫视,http://219.156.93.160:4022/rtp/225.1.4.39:1068$订阅源
四川卫视,http://192.151.150.154/live/scwshd.m3u8$订阅源
四川卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=scwshd$订阅源
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub$订阅源
四川卫视,http://107.150.60.122/live/scwshd.m3u8$订阅源
四川卫视,http://198.204.228.26/live/scwshd.m3u8$订阅源
四川卫视,http://221.220.133.22:8012/rtp/239.3.1.29:8288$订阅源
四川卫视,http://39.77.26.10:4002/rtp/239.253.254.180:8000$订阅源
四川卫视,http://39.77.158.96:4002/rtp/239.253.254.180:8000$订阅源
深圳卫视,http://192.151.150.154/live/szwshd.m3u8$订阅源
深圳卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=szwshd$订阅源
深圳卫视,http://173.208.212.130:8181/720p/szws.m3u8$订阅源
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub$订阅源
深圳卫视,http://107.150.60.122/live/szwshd.m3u8$订阅源
深圳卫视,http://198.204.228.26/live/szwshd.m3u8$订阅源
深圳卫视,http://221.220.133.22:8012/rtp/239.3.1.134:8020$订阅源
深圳卫视,http://39.77.26.10:4002/rtp/239.253.254.91:8000$订阅源
三沙卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws$订阅源
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub$订阅源
三沙卫视,http://107.150.60.122/live/ssws.m3u8$订阅源
三沙卫视,http://198.204.228.26/live/ssws.m3u8$订阅源
三沙卫视,http://221.220.133.22:8012/rtp/239.3.1.155:4120$订阅源
三沙卫视,http://112.109.206.208:9999/rtp/239.255.40.82:8208$订阅源
三沙卫视,http://183.236.43.98:4013/udp/239.253.43.113:5146$订阅源
三沙卫视,http://219.156.93.160:4022/rtp/225.1.4.234:1280$订阅源
天津卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd$订阅源
天津卫视,http://173.208.212.130:8181/720p/tjws.m3u8$订阅源
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub$订阅源
天津卫视,http://107.150.60.122/live/tjwshd.m3u8$订阅源
天津卫视,http://198.204.228.26/live/tjwshd.m3u8$订阅源
天津卫视,http://221.220.133.22:8012/rtp/239.3.1.141:1234$订阅源
天津卫视,http://114.226.212.145:8787/rtp/239.49.8.148:6000$订阅源
天津卫视,http://112.109.206.208:9999/rtp/239.255.40.48:8208$订阅源
西藏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xzws$订阅源
西藏卫视,http://107.150.60.122/live/xzws.m3u8$订阅源
西藏卫视,http://198.204.228.26/live/xzws.m3u8$订阅源
西藏卫视,http://221.220.133.22:8012/rtp/239.3.1.47:8164$订阅源
西藏卫视,http://112.109.206.208:9999/rtp/239.255.40.12:8208$订阅源
西藏卫视,http://219.156.93.160:4022/rtp/225.1.4.46:1075$订阅源
西藏卫视,http://220.167.170.146:4000/rtp/239.120.1.136:8874$订阅源
西藏卫视,http://115.171.216.32:4000/rtp/225.1.8.160:8164$订阅源
新疆卫视,http://192.151.150.154/live/xjws.m3u8$订阅源
新疆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xjws$订阅源
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub$订阅源
新疆卫视,http://107.150.60.122/live/xjws.m3u8$订阅源
新疆卫视,http://198.204.228.26/live/xjws.m3u8$订阅源
新疆卫视,http://221.220.133.22:8012/rtp/239.3.1.48:8160$订阅源
新疆卫视,http://112.109.206.208:9999/rtp/239.255.40.11:8208$订阅源
新疆卫视,http://219.156.93.160:4022/rtp/225.1.4.47:1076$订阅源
云南卫视,http://192.151.150.154/live/ynwshd.m3u8$订阅源
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd$订阅源
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub$订阅源
云南卫视,http://107.150.60.122/live/ynwshd.m3u8$订阅源
云南卫视,http://198.204.228.26/live/ynwshd.m3u8$订阅源
云南卫视,http://221.220.133.22:8012/rtp/239.3.1.26:8108$订阅源
云南卫视,http://39.77.26.10:4002/rtp/239.253.254.196:8000$订阅源
云南卫视,http://39.77.158.96:4002/rtp/239.253.254.196:8000$订阅源
金鹰卡通,http://221.220.133.22:8012/rtp/239.3.1.51:9252$订阅源
金鹰卡通,http://39.77.26.10:4002/rtp/239.253.254.117:8000$订阅源
金鹰卡通,http://39.77.158.96:4002/rtp/239.253.254.117:8000$订阅源
金鹰卡通,http://39.77.158.70:4002/rtp/239.253.254.117:8000$订阅源
金鹰卡通,http://112.109.206.208:9999/rtp/239.255.40.25:8208$订阅源
金鹰卡通,http://60.4.29.80:8077/rtp/239.253.92.163:8055$订阅源
金鹰卡通,http://219.156.93.160:4022/rtp/225.1.4.49:1078$订阅源
金鹰卡通,http://220.167.170.146:4000/rtp/239.120.1.139:8892$订阅源

🎬电影频道,#genre#
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8$订阅源
CHC家庭影院,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=chcjt$订阅源
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub$订阅源
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8$订阅源
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8$订阅源
CHC家庭影院,http://39.77.26.10:4002/rtp/239.253.254.152:8000$订阅源
CHC家庭影院,http://39.77.158.96:4002/rtp/239.253.254.152:8000$订阅源
CHC家庭影院,http://39.77.158.70:4002/rtp/239.253.254.152:8000$订阅源
CHC动作电影,http://192.151.150.154/live/chcdz.m3u8$订阅源
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub$订阅源
CHC动作电影,http://107.150.60.122/live/chcdz.m3u8$订阅源
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8$订阅源
CHC动作电影,http://39.77.26.10:4002/rtp/239.253.254.153:8000$订阅源
CHC动作电影,http://39.77.158.96:4002/rtp/239.253.254.153:8000$订阅源
CHC动作电影,http://39.77.158.70:4002/rtp/239.253.254.153:8000$订阅源
CHC动作电影,http://219.156.93.160:4022/rtp/225.1.4.208:1261$订阅源
CHC高清电影,http://171.119.206.251:6000/rtp/226.0.2.93:8004$订阅源
